"num","title","action.category","policy.category","year","president","st.flag","matchWords","word.count","stMatchRatio","eoMatches","link"
"11258","Prevention, Control, and Abatement of Water Pollution by Federal Activities","","Environmental Policy",1965,"36-Lyndon B. Johnson",TRUE,"__OMB__; __health__; __education__; __budget__; __engineering__; __AEC__; __HUD__; __USDA__; __DOD__; __DOTr__; __DOC__",2036,0.000982318271119843,"10014","http://www.presidency.ucsb.edu/ws/index.php?pid=105676"
"11259","Amending Executive Order No. 11157 as it Relates to Incentive Pay For Hazardous Duty Involving Parachute Jumping","","",1965,"36-Lyndon B. Johnson",FALSE,"",167,0,"11157","http://www.presidency.ucsb.edu/ws/index.php?pid=105677"
"11260","Amending Executive Order No. 11185 Relating to Facilities Coordination of Federal Education Programs","","Education Policy",1965,"36-Lyndon B. Johnson",FALSE,"__education__; __health__",264,0,"11185","http://www.presidency.ucsb.edu/ws/index.php?pid=105678"
"11261","Amending Executive Order No. 10973 of November 3, 1961, Providing for the Administration of Foreign Assistance and Related Functions","","",1965,"36-Lyndon B. Johnson",FALSE,"__foreign__; __education__",171,0,"10973","http://www.presidency.ucsb.edu/ws/index.php?pid=105679"
"11262","Placing Additional Positions in Levels IV and V of the Federal Executive Salary Schedule","Adjust Pay Rates","",1965,"36-Lyndon B. Johnson",FALSE,"__DOI__; __DOD__",156,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=105680"
"11263","Further Amending Executive Order No. 10713, Providing for Administration of the Ryukyu Islands","","Federal Land Management",1965,"36-Lyndon B. Johnson",FALSE,"",193,0,"10713; 11010","http://www.presidency.ucsb.edu/ws/index.php?pid=105681"
"11271","Fleet Admiral Chester E. Nimitz","","",1966,"36-Lyndon B. Johnson",FALSE,"",100,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105682"
"11272","To Except Employees of the Postal Field Service From Certain Provisions of Executive Order No. 10358, as Amended by Executive Order No. 11226, Relating to the Observance of Holidays by Government Agencies","","",1966,"36-Lyndon B. Johnson",FALSE,"",176,0,"10358; 11226","http://www.presidency.ucsb.edu/ws/index.php?pid=105683"
"11273","Placing an Additional Position in Level V of the Federal Executive Salary Schedule","Adjust Pay Rates","",1966,"36-Lyndon B. Johnson",FALSE,"__DOD__",90,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=105684"
"11280","Establishing the President's Committee on Mental Retardation","","",1966,"36-Lyndon B. Johnson",TRUE,"__health__; __education__; __DOL__; __economy__; __medical__",842,0.00118764845605701,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105685"
"11283","Designating the International Cotton Institute as a Public International Organization Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","","",1966,"36-Lyndon B. Johnson",FALSE,"__foreign__",923,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105686"
"11282","Prevention, Control, and Abatement of Air Pollution by Federal Activities","","Environmental Policy",1966,"36-Lyndon B. Johnson",TRUE,"__health__; __education__; __budget__; __OMB__; __AEC__",1314,0.0015220700152207,"10779","http://www.presidency.ucsb.edu/ws/index.php?pid=105687"
"11265","Amending Executive Order No. 10448, Establishing the National Defense Service Medal","","",1966,"36-Lyndon B. Johnson",FALSE,"__DOD__; __DOTr__",279,0,"10448","http://www.presidency.ucsb.edu/ws/index.php?pid=105688"
"11264","The Board of the Foreign Service and the Board of Examiners for the Foreign Service","","",1965,"36-Lyndon B. Johnson",FALSE,"__foreign__; __State__; __DOC__; __DOL__",1230,0,"11240; 10522","http://www.presidency.ucsb.edu/ws/index.php?pid=105689"
"11268","Placing an Additional Position in Level V of the Federal Executive Salary Schedule","Adjust Pay Rates","",1966,"36-Lyndon B. Johnson",TRUE,"__science/research__; __engineering__; __DOD__",93,0.021505376344086,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=105690"
"11276","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the Five Carriers Negotiating Committee and Certain of Their Employees","Creating Labor Dispute Inquiry Board","",1966,"36-Lyndon B. Johnson",FALSE,"",270,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105691"
"11277","Designating the International Telecommunications Satellite Consortium as an International Organization Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","","",1966,"36-Lyndon B. Johnson",FALSE,"",202,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105692"
"11278","Establishing a President's Council and a Committee on Recreation and Natural Beauty","Manage Advisory Committees, Commissions, or Councils","Environmental Policy",1966,"36-Lyndon B. Johnson",FALSE,"__DOD__; __DOI__; __USDA__; __DOC__; __health__; __education__; __HUD__",1396,0,"11017; 11069; 11218","http://www.presidency.ucsb.edu/ws/index.php?pid=105693"
"11279","Establishing the President's Committee on Health Manpower and the National Advisory Commission on Health Manpower","Manage Advisory Committees, Commissions, or Councils","",1966,"36-Lyndon B. Johnson",TRUE,"__health__; __OSTP__; __DOD__; __education__; __DOL__; __economy__",852,0.00234741784037559,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105694"
"11285","Designation of Certain Foreign Countries as Economically Less Developed Countries For Purposes of the Interest Equalization Tax","","",1966,"36-Lyndon B. Johnson",FALSE,"__foreign__; __economy__; __DOTr__",806,0,"11224","http://www.presidency.ucsb.edu/ws/index.php?pid=105695"
"11286","Designating the Department of Commerce as the Department Through Which the United States Shall Participate in the Inter-American Cultural and Trade Center in Dade County, Florida","","Trade Policy",1966,"36-Lyndon B. Johnson",FALSE,"__DOC__",126,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105696"
"11288","Prevention, Control, and Abatement of Water Pollution by Federal Activities","","Environmental Policy",1966,"36-Lyndon B. Johnson",TRUE,"__OMB__; __DOI__; __budget__; __health__; __engineering__; __AEC__; __HUD__; __USDA__; __DOD__; __DOTr__; __DOC__; __education__",2053,0.000974184120798831,"11258","http://www.presidency.ucsb.edu/ws/index.php?pid=105697"
"11289","National Advisory Commission on Selective Service","Manage Advisory Committees, Commissions, or Councils","",1966,"36-Lyndon B. Johnson",TRUE,"__education__; __economy__; __budget__; __university__; __war__",941,0.0053134962805526,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105698"
"11290","Amending Executive Order No. 11230, Delegating Certain Functions of the President to the Director of the Bureau of the Budget","","",1966,"36-Lyndon B. Johnson",FALSE,"__OMB__",391,0,"11230","http://www.presidency.ucsb.edu/ws/index.php?pid=105699"
"11291","Creating an Emergency Board to Investigate a Dispute Between the American Airlines, Inc., and Certain of its Employees","Creating Labor Dispute Inquiry Board","",1966,"36-Lyndon B. Johnson",FALSE,"",235,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105700"
"11293","Placing an Additional Position in Level V of the Federal Executive Salary Schedule","Adjust Pay Rates","",1966,"36-Lyndon B. Johnson",FALSE,"__DOI__",90,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=105763"
"11292","Amending Executive Order No. 11157 as it Relates to Incentive Pay For Hazardous Duty, and Special Pay for Sea Duty at Certain Places","","",1966,"36-Lyndon B. Johnson",FALSE,"",1017,0,"11157","http://www.presidency.ucsb.edu/ws/index.php?pid=105764"
"11301","Establishing the President's Committee on Libraries and the National Advisory Commission on Libraries","Manage Advisory Committees, Commissions, or Councils","",1966,"36-Lyndon B. Johnson",TRUE,"__health__; __education__; __USDA__; __OSTP__; __NSF__",835,0.00239520958083832,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105765"
"11307","Coordination of Federal Programs Affecting Agricultural and Rural Area Development","","",1966,"36-Lyndon B. Johnson",TRUE,"__technology__; __economy__; __USDA__; __OMB__",756,0.00132275132275132,"11122","http://www.presidency.ucsb.edu/ws/index.php?pid=105766"
"11308","Creating an Emergency Board to Investigate a Dispute Between the Pan American World Airways, Inc., and Certain of its Employees","Creating Labor Dispute Inquiry Board","",1966,"36-Lyndon B. Johnson",FALSE,"",239,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105767"
"11303","Modifying Executive Order No. 9721, as Amended by Executive Order No. 10103, Providing For the Transfer of Personnel to Certain International Organizations","","",1966,"36-Lyndon B. Johnson",FALSE,"",177,0,"9721; 10103","http://www.presidency.ucsb.edu/ws/index.php?pid=105768"
"11304","Amending Executive Order No. 11175 Relating to the Exclusion For Original or New Canadian Issues Where Required for International Monetary Stability","","",1966,"36-Lyndon B. Johnson",FALSE,"__DOTr__; __foreign__",466,0,"11175; 11198","http://www.presidency.ucsb.edu/ws/index.php?pid=105769"
"11305","Authorizing the Secretary of Army and the Governor of the Canal Zone, Respectively, to Perform Certain Functions Relating to the Panama Canal and the Canal Zone","","",1966,"36-Lyndon B. Johnson",FALSE,"__DOD__; __health__; __State__",1512,0,"9746; 10595","http://www.presidency.ucsb.edu/ws/index.php?pid=105770"
"11309","Amending Executive Order No. 11215, Relating to the President's Commission on the Patent System","","",1966,"36-Lyndon B. Johnson",FALSE,"",81,0,"11215","http://www.presidency.ucsb.edu/ws/index.php?pid=105771"
"11310","Assigning Emergency Preparedness Functions to the Attorney General","Assign Emergency Preparedness Functions","",1966,"36-Lyndon B. Johnson",TRUE,"__DOJ__; __DOTr__; __security__; __DOD__; __science/research__; __health__; __education__",1268,0.00315457413249211,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105772"
"11312","Designating the Secretary of State to Perform Functions Relating to Certain Objects of Cultural Significance Imported Into the United States For Temporary Display or Exhibition","","",1966,"36-Lyndon B. Johnson",FALSE,"__State__",261,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105773"
"11313","Providing that Certain Officers May Act as Postmaster General","","",1966,"36-Lyndon B. Johnson",FALSE,"",245,0,"10154; 10558; 10686","http://www.presidency.ucsb.edu/ws/index.php?pid=105774"
"11314","Creating a Board of Inquiry to Report on Certain Labor Disputes Affecting the Military Jet Engine Industry, Military Aircraft Industry, Military Armament Industry and Military Electronics Industry of the United States","Creating Labor Dispute Inquiry Board","",1966,"36-Lyndon B. Johnson",TRUE,"__engineering__; __war__; __foreign__",573,0.00349040139616056,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105775"
"11316","Placing an Additional Position in Level V of the Federal Executive Salary Schedule","Adjust Pay Rates","",1966,"36-Lyndon B. Johnson",FALSE,"__HUD__",69,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=105776"
"11318","Designating the European Space Research Organization as a Public International Organization Entitled to Enjoy Privileges, Exemptions, and Immunities","","Space Policy",1966,"36-Lyndon B. Johnson",TRUE,"__science/research__; __foreign__; __health__",793,0.00378310214375788,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105777"
"11319","Amending Executive Order No. 10707, Establishing a Seal For the United States Coast Guard","","",1966,"36-Lyndon B. Johnson",FALSE,"__DOTr__",147,0,"10707","http://www.presidency.ucsb.edu/ws/index.php?pid=105778"
"11320","Delegating Authority to Prescribe Rules and Regulations Relating to Foreign Gifts and Decorations","","",1966,"36-Lyndon B. Johnson",FALSE,"__foreign__; __State__",155,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105779"
"11321","Creating a Board of Inquiry to Report on a Labor Dispute Affecting the Military Aircraft Engine Industry of the United States","Creating Labor Dispute Inquiry Board","",1966,"36-Lyndon B. Johnson",FALSE,"__foreign__",267,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105780"
"11513","Establishing the President's Commission on School Finance","Manage Advisory Committees, Commissions, or Councils","Education Policy",1970,"37-Richard Nixon",FALSE,"__education__; __health__; __DOD__",929,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105854"
"11516","Amending Executive Order No. 11248, Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule","Adjust Pay Rates","Federal Workforce",1970,"37-Richard Nixon",FALSE,"__DOC__",102,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=105855"
"11519","Calling Into Service Members and Units of the National Guard","","",1970,"37-Richard Nixon",FALSE,"__DOD__",489,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105858"
"11520","Amending Executive Order No. 11407, Relating to the Presidential Service Certificate and the Presidential Service Badge","","",1970,"37-Richard Nixon",FALSE,"__DOD__; __DOT__",375,0,"11407; 11174","http://www.presidency.ucsb.edu/ws/index.php?pid=105859"
"11522","Assigning Emergency Preparedness Functions to the United States Information Agency","Assign Emergency Preparedness Functions","",1970,"37-Richard Nixon",FALSE,"__security__; __foreign__; __war__",487,0,"11490","http://www.presidency.ucsb.edu/ws/index.php?pid=105860"
"11523","Establishing the National Industrial Pollution Control Council","Manage Advisory Committees, Commissions, or Councils","",1970,"37-Richard Nixon",FALSE,"__environment__; __DOC__; __CEQ__",579,0,"11007","http://www.presidency.ucsb.edu/ws/index.php?pid=105861"
"11526","Establishing the National Council on Federal Disaster Assistance","Manage Advisory Committees, Commissions, or Councils","",1970,"37-Richard Nixon",TRUE,"__DOD__; __health__; __education__; __HUD__; __economy__; __science/research__",610,0.00163934426229508,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105862"
"11528","Changing the Jurisdiction and Membership of the New England River Basins Commission","","",1970,"37-Richard Nixon",TRUE,"__AEC__; __energy__; __nuclear__; __USDA__; __DOD__; __DOC__; __health__; __education__; __HUD__; __DOI__; __DOT__",828,0.0108695652173913,"11371","http://www.presidency.ucsb.edu/ws/index.php?pid=105863"
"11529","Terminating Obsolete Bodies Established by Executive Order","","",1970,"37-Richard Nixon",FALSE,"",93,0,"10302; 10940","http://www.presidency.ucsb.edu/ws/index.php?pid=105864"
"11531","Delegating Authority of the President Under Section 4102(a)(2)(B) of Title 5, United States Code, to Designate U.S. Marshals and U.S. Attorneys for Training","","",1970,"37-Richard Nixon",FALSE,"__DOJ__",78,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=105865"
"11532","Establishing the Interdepartmental Committee for (the) Voluntary Payroll Savings Plan for the Purchase of United States Savings Bonds","","",1970,"37-Richard Nixon",FALSE,"__economy__; __security__",649,0,"10626","http://www.presidency.ucsb.edu/ws/index.php?pid=105866"
"11533","Administration of the Export Administration Act of 1969","","Export Control",1970,"37-Richard Nixon",FALSE,"__DOC__; __State__; __DOD__; __security__; __foreign__; __economy__",500,0,"10945","http://www.presidency.ucsb.edu/ws/index.php?pid=105867"
