"","t.1","t.2","t.3","t.4","t.5","t.6","t.7","t.8","t.9","t.10","t.11","t.12","t.13","t.14","t.15","t.16","t.17","t.18","t.19","t.20","t.21","t.22","t.23","t.24","t.25","t.26","t.27","t.28","t.29","t.30","t.31","t.32","t.33","t.34","t.35","t.36","t.37","t.38","t.39","t.40","t.41","t.42","t.43","t.44","t.45","t.46","t.47","t.48","t.49","t.50","t.51","t.52","t.53","t.54","t.55","t.56","t.57","t.58","t.59","t.60","t.61","t.62","t.63","t.64","t.65","t.66","t.67","t.68","t.69","t.70","t.71","t.72","t.73","t.74","t.75","t.76","t.77","t.78","t.79","t.80"
"9737",0,0,0,0.464280994982232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142858163247085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071430867305941,0,0.071430867305941,0,0,0,0,0,0.249999107158801,0,0,0,0,0,0,0
"9738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593227305354308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110170058889681,0,0,0,0,0.830507210574888,0,0
"9739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137931708281466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609194451053617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252873840664917,0,0,0,0,0,0,0
"9740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861373579156407,0,0,0,0,0,0.507402215745481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820996755722237,0,0.267833063369406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565276873972494,0,0
"9741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111115432050755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888884567949245,0,0,0,0,0,0,0
"9742",0,0,0,0,0,0,0,0,0,0,0,0,0,0.789471283484473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877205909442582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122808125571269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51785615434203,0,0,0,0,0,0.33928568239813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285816325984,0,0,0,0,0,0,0
"9744",0,0,0,0,0,0,0,0,0,0,0,0,0,0.870965348610654,0,0,0,0,0,0,0,0,0.129034651389346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9744-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0.927534992652195,0,0,0,0,0,0,0,0,0.0724650073478048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9744-B",0,0,0.809708460364004,0,0.0776700518426883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112621487793308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9744-C",0,0,0,0,0.432432797660553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567567202339447,0,0,0,0,0,0,0
"9745",0,0,0,0.265305900320067,0,0,0,0,0,0,0,0,0,0.476189536770283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857337219941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544222638698508,0,0.0612249618198578,0,0,0,0,0
"9746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271739254489536,0,0.728260745510464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363633884335086,0,0,0.0606081726034454,0,0,0,0.0909107437766095,0,0,0,0,0,0,0,0.0909107437766095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39393645550825,0,0,0,0,0,0,0
"9748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801979600040396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198020399959604,0,0,0,0,0,0,0,0
"9752",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9758",0,0,0,0.117021506714709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819148419345653,0,0,0,0,0,0,0,0,0,0,0,0.0638300739396376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9759",0,0,0,0,0,0.0571450611993006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542853795956618,0,0,0,0,0,0,0,0,0,0,0.0571450611993006,0,0,0.342856081644781,0,0,0,0,0,0,0
"9760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374998579555139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568189307800174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102273166319321,0,0,0,0,0,0.23863587293723,0,0,0,0,0.125000284088972,0,0,0,0,0.102273166319321,0,0,0,0,0,0,0
"9761",0,0,0.298244229008116,0.0701764542829374,0,0,0.385962603902415,0,0.0877201292617972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877201292617972,0,0.0701764542829374,0,0,0,0,0
"9762",0,0,0,0.179488001312817,0,0,0,0,0,0,0,0,0,0.820511998687183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9766",0,0,0,0,0,0,0,0,0,0.203124658206329,0,0,0,0.203124658206329,0,0,0,0.125000390621338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265624072274322,0,0.140625244138336,0,0.0625009765533448,0
"9767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075000874995625,0,0,0,0.424999125004375,0.10000074999625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999925000375,0,0,0,0,0,0,0
"9768",0,0,0,0,0,0,0,0,0,0,0,0,0,0.333331481507201,0,0,0,0,0,0,0.0555575617005319,0,0,0,0,0.1666671296232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833349536811989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361108873487868,0,0,0,0,0,0,0
"9769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816341940763628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65305926698408,0,0,0,0,0.265306538939557,0,0
"9770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686273779318513,0,0,0,0,0.313726220681488,0,0
"9771",0.204545747244514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537878323003811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257575929751675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285306123226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714693876774,0,0,0,0,0,0,0
"9773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634931468797867,0,0.158730486265982,0,0,0,0.142857596368283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333332275140673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301586495345275,0,0,0,0,0,0,0
"9774",0,0,0,0,0,0,0,0,0,0,0,0,0,0.135593076704045,0.0677973857981587,0,0,0,0,0,0,0,0,0,0.152541999430516,0,0,0,0,0,0,0,0,0,0,0,0.254235535789345,0,0.0847463085246302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118644153977573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847463085246302,0.101695231251102,0,0,0,0,0,0,0
"9775",0,0,0,0,0,0,0,0,0,0,0,0.147826185254686,0,0,0,0,0,0,0,0,0,0,0.147826185254686,0,0,0,0,0,0,0,0,0,0,0.286955894143161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869073726572,0,0.0782613308104479,0,0,0.0782613308104479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9776",0,0,0,0,0,0,0,0,0.0588262974313125,0,0.117646712821086,0,0,0,0,0,0,0,0,0.0588262974313125,0,0,0,0,0,0,0,0,0,0.0588262974313125,0,0,0,0,0,0,0,0.117646712821086,0,0,0.117646712821086,0.117646712821086,0,0,0,0.176467128210859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176467128210859,0,0,0,0,0
"9778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584420559946598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707791018724627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714290352492591,0,0,0,0,0.162337890031454,0,0
"9781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327272539945358,0,0,0,0,0,0,0,0,0,0,0.424242001837571,0,0,0,0,0,0.103030659319614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145454798897457,0,0,0,0,0
"9782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102565877698377,0,0,0.69230493098771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205129191313913,0,0,0,0,0,0,0
"9784",0,0,0,0,0,0.29665062841985,0,0,0,0,0,0,0,0.31100466793365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25358850987845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13875619376805,0,0,0,0,0,0,0,0,0,0,0,0
"9785",0,0.0608702759905844,0.782607523632547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156522200376869,0,0,0,0,0,0,0
"9786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778372531397745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221627468602255,0,0,0,0,0,0,0,0,0,0,0,0
"9787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731715942849059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512193842956864,0.195122218916005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219512343842225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9788",0,0,0,0,0,0,0,0,0,0,0,0,0,0.607142602041424,0,0,0,0,0,0,0.392857397958576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9789",0,0,0,0,0,0,0,0,0,0,0,0,0,0.576470408304922,0,0,0,0,0,0,0.423529591695078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9790",0,0,0,0,0,0,0,0,0.194029962129429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119403244968667,0,0,0,0,0,0,0,0.303482480631879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383084312270025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833351851646093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667592582305,0,0,0,0,0,0.277777469139232,0,0.472219753113854,0,0,0,0,0
"9793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538488434623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538461511565377,0,0,0,0,0,0,0,0
"9794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87999696002432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000303997568,0,0,0,0,0,0,0
"9795",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9796",0,0,0.239129489615353,0,0,0,0.217390642730747,0,0,0,0,0.065218714538506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065218714538506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152174102076929,0,0,0,0,0,0.260868336499959,0,0,0,0,0,0,0
"9797",0,0,0,0,0,0,0,0,0,0,0,0,0,0.306877861763402,0,0,0,0,0,0.174603149407991,0,0,0,0,0,0,0,0,0,0.0793653565120957,0,0,0,0.111111287477394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185185126396424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857218442693,0,0,0,0,0
"9799",0,0,0,0,0,0.0967758584538959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645183142207384,0,0,0,0,0,0,0,0,0,0.483866389251786,0,0.193548491153368,0,0,0.161290946920211,0,0
"9801",0,0,0,0.533330814837201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111112345668039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111112345668039,0,0.244444493826722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967752341076169,0.161289906356953,0.129032570232285,0,0,0,0,0,0,0,0.0967752341076169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290319250855626,0,0.0967752341076169,0,0,0,0,0,0.129032570232285,0,0,0,0,0,0,0
"9803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898989092951327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101010907048673,0,0,0,0,0,0,0,0
"9806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486630249651739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256684340416202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588239068879495,0,0,0,0,0,0,0.128342437587065,0,0,0,0.0695190654570442,0,0,0,0,0,0,0
"9807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746279126691781,0,0,0,0,0,0,0,0.149254332809953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119403764753643,0,0,0,0,0.656713989767225,0,0
"9808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714290178543527,0,0,0.276784877237374,0.142857142857143,0,0,0,0,0,0,0,0,0,0.232142299110631,0,0,0,0,0.0803575334797015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714290178543527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125000111606445,0,0
"9810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125001339280931,0,0,0.874998660719069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396226059097779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169812246345775,0,0,0,0,0,0,0,0,0,0,0,0.433961694556446,0,0,0,0,0,0,0
"9812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870129389442351,0,0,0,0,0,0,0,0,0,0,0,0.129870610557649,0,0,0,0,0
"9814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130841200104298,0,0,0,0.168224133113148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841125338432365,0,0,0,0,0,0,0,0,0.0654210673388118,0,0,0,0,0,0,0,0,0,0,0,0,0.336447331652971,0.140186933356511,0,0,0,0.0747668005910242,0,0,0,0,0,0,0
"9815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566052331680516,0,0,0,0,0,0,0,0,0,0,0,0.0566052331680516,0,0,0,0,0,0,0,0.301886400857352,0,0,0,0,0.584903132806545,0,0
"9817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388645706605136,0,0,0,0,0,0,0,0,0.104803655536274,0,0,0,0,0,0,0,0,0.100436854750599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100436854750599,0,0,0.165938866535721,0,0,0,0,0,0,0.139738061821672,0,0,0,0,0,0,0,0,0,0,0,0
"9818",0,0,0,0,0,0,0,0,0,0,0,0,0,0.371352557887854,0,0,0,0,0,0,0.400530238023557,0,0,0.0795757565308269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716182074029079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769232401548539,0,0
"9819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877550635152413,0,0,0,0,0,0,0,0,0,0,0,0.122449364847587,0,0,0,0,0
"9820",0,0,0,0,0,0,0,0,0,0,0,0.255208588324387,0,0.744791411675613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9821",0,0,0,0,0,0,0,0,0,0,0,0.216216581442363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405403725365131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216216581442363,0,0,0,0,0,0.162163111750143,0,0,0,0,0,0,0
"9822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160000053332907,0,0,0,0.226666186670507,0,0,0,0,0,0,0,0,0,0,0,0,0.0666674666602667,0,0,0,0,0,0,0,0,0,0,0.0933339199953067,0,0,0,0,0,0,0,0,0,0.319998773343147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333599997867,0,0,0,0,0,0,0
"9823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"9824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625019530883796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937513671618657,0.0937513671618657,0,0,0,0.0937513671618657,0,0,0,0,0,0,0,0.468744336043699,0,0,0,0,0.187499609382324,0,0
