"Source","Target"
"11948","11868"
"11948","11667"
"11948","11809"
"11948","11860"
"11948","11827"
"11652","10501"
"11652","10964"
"11652","10865"
"11652","10816"
"11652","10901"
"11652","10985"
"11652","11097"
"11652","11382"
"9830","9538"
"9830","9579"
"9830","9598"
"9830","9619"
"9830","9644"
"9830","9653"
"9830","9668"
"9830","9688"
"9830","9691"
"9830","9733"
"13172","13078"
"12898","11001"
"12898","11050"
"12898","12856"
"12898","12250"
"12898","12875"
"10633","10218"
"11000","10952"
"12265","12160"
"13716","13574"
"13716","13590"
"13716","13622"
"13716","13645"
"13716","13628"
"13716","12957"
"13048","12479"
"13048","12816"
"13048","12552"
"13048","12637"
"11424","11157"
"10400","10122"
"10400","9703"
"12205","12170"
"12514","10820"
"10964","10501"
"10964","10290"
"11472","11278"
"11472","11359"
"11472","11402"
"12590","12368"
"13112","11987"
"13013","10163"
"13013","12301"
"13013","12302"
"13013","12304"
"13013","12406"
"12787","12514"
"12675","12660"
"13717","12699"
"13717","12941"
"11374","10946"
"11905","11652"
"11905","11460"
"12110","11145"
"12110","11183"
"12110","11287"
"12110","11562"
"12110","11753"
"12110","11776"
"12110","11807"
"12110","11970"
"12110","11992"
"12110","12059"
"12110","12063"
"12110","12064"
"12110","12084"
"12110","11482"
"12110","11849"
"12110","11534"
"12110","11971"
"12110","11973"
"12110","11998"
"12110","11984"
"10420","10363"
"10420","9988"
"10420","10001"
"10420","10008"
"10420","10167"
"10420","10202"
"10420","10258"
"10420","10292"
"10420","10328"
"10292","9979"
"10292","9988"
